Datetime;Family solar opt. (economic) [W];Family solar opt. (intensive) [W];3 daily peaks (economic) [W];Mainly evening (economic) [W];Standard load profile residential (S21) [-]
16/10/2022 23:45;82.7;165.7;240;160;0.0706
17/10/2022 00:00;19.4;73.1;280;200;0.0695
17/10/2022 00:15;20;72.9;160;360;0.0693
17/10/2022 00:30;19.6;163.8;80;200;0.0688
17/10/2022 00:45;50.6;110.8;120;160;0.0677
17/10/2022 01:00;44.1;63.3;160;320;0.0662
17/10/2022 01:15;18.7;130.6;240;280;0.0655
17/10/2022 01:30;19.7;117.3;240;160;0.0637
17/10/2022 01:45;27.9;68.9;280;240;0.0626
17/10/2022 02:00;66.8;136.4;160;320;0.0623
17/10/2022 02:15;19.6;80.4;40;40;0.0619
17/10/2022 02:30;20;117.3;40;120;0.0625
17/10/2022 02:45;19.9;97.1;280;200;0.063
17/10/2022 03:00;82.8;94.6;280;80;0.0642
17/10/2022 03:15;19.4;155.8;240;80;0.0647
17/10/2022 03:30;20.7;64.8;160;200;0.0677
17/10/2022 03:45;109.4;152.9;80;120;0.0699
17/10/2022 04:00;195.4;86.8;80;80;0.0762
17/10/2022 04:15;142.5;115.9;200;120;0.0811
17/10/2022 04:30;141.2;127.4;240;200;0.088
17/10/2022 04:45;141.3;236;200;40;0.0939
17/10/2022 05:00;178.5;406.8;160;80;0.0998
17/10/2022 05:15;137.4;317.4;160;240;0.1075
17/10/2022 05:30;126.6;380;240;80;0.114
17/10/2022 05:45;127.3;384;120;40;0.1152
17/10/2022 06:00;177.2;316.3;200;200;0.1174
17/10/2022 06:15;129.2;414.1;240;160;0.1188
17/10/2022 06:30;153.1;383.3;840;40;0.1183
17/10/2022 06:45;143.9;975;280;160;0.1159
17/10/2022 07:00;101.7;983.9;280;160;0.1163
17/10/2022 07:15;179.1;951.7;280;40;0.1168
17/10/2022 07:30;162.1;541.3;120;120;0.1157
17/10/2022 07:45;204.2;202.6;40;320;0.1139
17/10/2022 08:00;156.8;298.9;240;160;0.1138
17/10/2022 08:15;152.1;221.2;280;200;0.1141
17/10/2022 08:30;161.2;216.8;280;240;0.1149
17/10/2022 08:45;214.3;1 003.10;280;200;0.1138
17/10/2022 09:00;1 265.00;2 205.60;280;120;0.1161
17/10/2022 09:15;1 548.20;1 054.80;160;80;0.1209
17/10/2022 09:30;950.1;1 435.50;40;240;0.1252
17/10/2022 09:45;296;706.5;200;320;0.1235
17/10/2022 10:00;133.1;1 057.40;280;120;0.1182
17/10/2022 10:15;255.8;1 563.70;240;160;0.115
17/10/2022 10:30;1 611.60;2 514.50;280;360;0.1124
17/10/2022 10:45;1 564.80;2 900.80;240;240;0.1089
17/10/2022 11:00;1 903.60;1 388.50;240;680;0.106
17/10/2022 11:15;1 403.30;132;200;240;0.1059
17/10/2022 11:30;1 389.60;708.1;0;320;0.1051
17/10/2022 11:45;1 283.80;3 051.50;120;120;0.1038
17/10/2022 12:00;1 569.90;4 630.70;280;160;0.1008
17/10/2022 12:15;2 502.10;3 825.80;280;480;0.0995
17/10/2022 12:30;2 637.30;1 068.20;240;240;0.0996
17/10/2022 12:45;2 856.70;799;240;160;0.1021
17/10/2022 13:00;3 126.40;748.7;280;280;0.103
17/10/2022 13:15;1 189.40;851.5;360;320;0.1018
17/10/2022 13:30;425;526.2;160;160;0.103
17/10/2022 13:45;236.4;496.2;200;160;0.105
17/10/2022 14:00;232.6;1 444.50;360;280;0.1073
17/10/2022 14:15;256;1 618.30;360;520;0.1092
17/10/2022 14:30;651.4;3 236.60;360;120;0.1145
17/10/2022 14:45;4 910.40;2 447.40;280;280;0.1207
17/10/2022 15:00;3 289.20;1 483.80;240;280;0.1271
17/10/2022 15:15;1 401.40;1 455.20;120;560;0.1318
17/10/2022 15:30;344.9;1 369.80;120;240;0.1361
17/10/2022 15:45;336.6;1 346.50;120;280;0.1418
17/10/2022 16:00;372.3;913.9;200;200;0.147
17/10/2022 16:15;762.8;147.7;240;160;0.1501
17/10/2022 16:30;474.7;293.1;240;280;0.1503
17/10/2022 16:45;455.2;548.3;160;280;0.1565
17/10/2022 17:00;439.8;515.7;160;160;0.18
17/10/2022 17:15;492.7;1 064.20;280;240;0.1764
17/10/2022 17:30;348.1;1 743.20;240;320;0.1734
17/10/2022 17:45;329.1;1 931.50;200;120;0.171
17/10/2022 18:00;349.1;934.9;120;240;0.1653
17/10/2022 18:15;431.7;1 769.90;80;320;0.1606
17/10/2022 18:30;1 585.80;2 176.10;160;240;0.1576
17/10/2022 18:45;2 179.90;2 194.80;280;160;0.1547
17/10/2022 19:00;2 079.60;2 122.10;320;360;0.1515
17/10/2022 19:15;1 836.10;1 517.60;360;280;0.1468
17/10/2022 19:30;1 382.60;1 495.50;400;200;0.144
17/10/2022 19:45;259.7;1 258.90;360;360;0.1423
17/10/2022 20:00;191.8;1 357.80;240;440;0.1334
17/10/2022 20:15;233.7;1 029.00;120;280;0.1274
17/10/2022 20:30;85.4;395.6;200;280;0.1225
17/10/2022 20:45;102.1;486.4;280;440;0.117
17/10/2022 21:00;244.9;401.6;280;280;0.1056
17/10/2022 21:15;297.2;425.7;280;280;0.0984
17/10/2022 21:30;246.8;451.8;280;400;0.0932
17/10/2022 21:45;231.3;384.7;160;360;0.0865
17/10/2022 22:00;254.5;485.6;280;280;0.0854
17/10/2022 22:15;266.4;305.5;200;360;0.0795
17/10/2022 22:30;32.1;162.9;160;360;0.078
17/10/2022 22:45;20.2;164;200;160;0.0743
17/10/2022 23:00;75.2;83.6;200;160;0.0703
17/10/2022 23:15;19.3;72.9;160;320;0.0704
17/10/2022 23:30;20.4;155.9;280;520;0.0705
17/10/2022 23:45;19.2;69.2;240;160;0.0709
18/10/2022 00:00;75.3;112.2;280;360;0.0699
18/10/2022 00:15;19.8;99.8;160;320;0.0693
18/10/2022 00:30;18.7;110.3;40;320;0.0687
18/10/2022 00:45;43;95.6;120;160;0.0676
18/10/2022 01:00;51.4;108.1;200;120;0.0663
18/10/2022 01:15;18.7;136.1;240;360;0.0654
18/10/2022 01:30;18.5;77.3;280;240;0.0637
18/10/2022 01:45;67.4;150.8;240;160;0.0624
18/10/2022 02:00;20.3;69.7;200;200;0.0622
18/10/2022 02:15;19.7;159.7;40;280;0.0617
18/10/2022 02:30;18.6;67.9;80;160;0.0625
18/10/2022 02:45;67.2;129.2;280;120;0.0632
18/10/2022 03:00;19.9;87.5;280;240;0.0641
18/10/2022 03:15;19.8;116.9;200;240;0.0645
18/10/2022 03:30;18.6;131.9;160;120;0.0677
18/10/2022 03:45;64.6;68.3;200;200;0.07
18/10/2022 04:00;31.2;154.5;200;240;0.0762
18/10/2022 04:15;48.7;98.1;120;160;0.0808
18/10/2022 04:30;77.1;375.8;120;200;0.0877
18/10/2022 04:45;108.6;293.7;160;360;0.0939
18/10/2022 05:00;100.5;386.4;200;240;0.0998
18/10/2022 05:15;592.5;297.5;240;200;0.1073
18/10/2022 05:30;71;363.7;320;320;0.1144
18/10/2022 05:45;95.2;341.1;240;200;0.1159
18/10/2022 06:00;81.2;306.9;680;120;0.1185
18/10/2022 06:15;63.8;130;280;360;0.1205
18/10/2022 06:30;96.7;67.9;320;360;0.1206
18/10/2022 06:45;305.6;152.1;360;400;0.1184
18/10/2022 07:00;279;285.1;360;200;0.1187
18/10/2022 07:15;257.3;773.8;320;240;0.1184
18/10/2022 07:30;220.2;592.6;280;200;0.1169
18/10/2022 07:45;73.3;561;240;160;0.1151
18/10/2022 08:00;21;580.1;200;240;0.1155
18/10/2022 08:15;20;175.1;240;320;0.116
18/10/2022 08:30;1 483.60;159.8;240;280;0.1166
18/10/2022 08:45;1 314.50;78.5;320;280;0.1159
18/10/2022 09:00;823.6;121.1;320;240;0.1186
18/10/2022 09:15;131.3;2 638.40;280;800;0.1234
18/10/2022 09:30;112.6;430.3;240;760;0.128
18/10/2022 09:45;159.1;1 363.20;240;240;0.1273
18/10/2022 10:00;120.7;83.4;200;160;0.1239
18/10/2022 10:15;1 960.90;120.5;0;640;0.122
18/10/2022 10:30;275;735.3;120;240;0.1193
18/10/2022 10:45;250.1;3 032.80;240;160;0.1153
18/10/2022 11:00;173.6;2 978.00;240;80;0.1122
18/10/2022 11:15;1 539.30;2 693.10;280;240;0.1122
18/10/2022 11:30;2 570.70;1 651.90;240;160;0.111
18/10/2022 11:45;3 124.10;1 928.90;360;80;0.1096
18/10/2022 12:00;271.3;3 009.70;240;1 160.00;0.1065
18/10/2022 12:15;115;2 579.20;200;240;0.1048
18/10/2022 12:30;105.7;3 789.10;200;120;0.1045
18/10/2022 12:45;93.4;4 070.50;280;200;0.1075
18/10/2022 13:00;143.7;1 863.40;360;280;0.1087
18/10/2022 13:15;618.5;230.8;280;840;0.1077
18/10/2022 13:30;1 686.40;169.6;280;80;0.1082
18/10/2022 13:45;1 615.90;94.7;240;240;0.1094
18/10/2022 14:00;1 880.30;123.9;80;80;0.1108
18/10/2022 14:15;1 353.90;268.1;40;40;0.112
18/10/2022 14:30;1 366.40;444.4;360;200;0.1167
18/10/2022 14:45;1 266.60;547.3;360;160;0.1221
18/10/2022 15:00;1 267.40;488;280;120;0.1276
18/10/2022 15:15;1 096.90;458.9;280;240;0.1315
18/10/2022 15:30;195.5;826.9;160;280;0.1349
18/10/2022 15:45;424.2;400.1;80;160;0.1403
18/10/2022 16:00;106.7;191.7;120;160;0.1461
18/10/2022 16:15;228.1;414.8;160;440;0.1494
18/10/2022 16:30;309;379.7;280;200;0.1487
18/10/2022 16:45;257.1;631.5;200;320;0.1585
18/10/2022 17:00;295.5;692.1;160;320;0.1783
18/10/2022 17:15;282;607.3;240;280;0.1753
18/10/2022 17:30;273.7;587.9;280;160;0.1721
18/10/2022 17:45;344.6;683.2;240;160;0.1702
18/10/2022 18:00;327;680.6;320;320;0.165
18/10/2022 18:15;440.7;849.5;360;240;0.1606
18/10/2022 18:30;469;987.8;240;160;0.1574
18/10/2022 18:45;597.8;1 154.80;320;280;0.1557
18/10/2022 19:00;1 868.00;2 094.20;360;320;0.153
18/10/2022 19:15;1 673.70;2 316.30;360;160;0.1488
18/10/2022 19:30;2 318.80;2 271.90;240;320;0.1456
18/10/2022 19:45;2 153.80;2 229.60;160;400;0.1438
18/10/2022 20:00;1 738.50;1 872.00;280;320;0.1349
18/10/2022 20:15;1 513.50;735.8;360;200;0.1286
18/10/2022 20:30;104.6;775.3;360;240;0.1234
18/10/2022 20:45;162.1;799.4;400;360;0.1177
18/10/2022 21:00;116.7;712.9;280;360;0.1065
18/10/2022 21:15;140.6;785.5;120;200;0.0991
18/10/2022 21:30;139.5;832.6;80;200;0.0941
18/10/2022 21:45;201.2;733.5;160;360;0.0875
18/10/2022 22:00;132.6;404.2;320;320;0.0862
18/10/2022 22:15;111.4;482.4;240;200;0.0801
18/10/2022 22:30;107.5;375.5;240;160;0.0786
18/10/2022 22:45;143.7;92.5;160;320;0.0749
18/10/2022 23:00;19.4;126.1;160;240;0.0711
18/10/2022 23:15;19.9;67;120;120;0.071
18/10/2022 23:30;19.2;144.3;120;40;0.0708
18/10/2022 23:45;72.9;67.2;280;160;0.0713
19/10/2022 00:00;21.7;145.2;160;240;0.0704
19/10/2022 00:15;19.8;103.9;120;120;0.0696
19/10/2022 00:30;18.8;90.9;240;40;0.069
19/10/2022 00:45;35.4;143.1;240;160;0.068
19/10/2022 01:00;67;69.2;120;240;0.0667
19/10/2022 01:15;19.1;153.3;80;80;0.0656
19/10/2022 01:30;19.8;89;160;40;0.0639
19/10/2022 01:45;19.7;95;200;200;0.0626
19/10/2022 02:00;75.4;127.3;280;200;0.0623
19/10/2022 02:15;19.7;67.6;280;40;0.0621
19/10/2022 02:30;18.3;155.3;160;80;0.0628
19/10/2022 02:45;19;106;0;200;0.0635
19/10/2022 03:00;67.8;88.3;80;200;0.0644
19/10/2022 03:15;20.3;147;280;40;0.0649
19/10/2022 03:30;217.4;67.7;280;80;0.0681
19/10/2022 03:45;269.6;148.2;160;240;0.0709
19/10/2022 04:00;290.7;144.9;160;120;0.077
19/10/2022 04:15;148.9;361;120;40;0.0815
19/10/2022 04:30;71.7;310.3;120;160;0.0887
19/10/2022 04:45;119;291.5;200;240;0.0951
19/10/2022 05:00;75.7;581.9;200;40;0.1013
19/10/2022 05:15;66.7;636.5;160;80;0.109
19/10/2022 05:30;109.8;632.1;200;200;0.1156
19/10/2022 05:45;557.8;653.2;240;200;0.1167
19/10/2022 06:00;65.1;618.3;160;40;0.1194
19/10/2022 06:15;63.7;972.4;200;80;0.1202
19/10/2022 06:30;74.3;792.5;760;320;0.1194
19/10/2022 06:45;25.4;866.2;200;400;0.117
19/10/2022 07:00;59;769.2;320;320;0.1168
19/10/2022 07:15;49.6;657;280;360;0.1163
19/10/2022 07:30;91.3;199.4;280;280;0.1148
19/10/2022 07:45;19.5;509.5;240;200;0.1126
19/10/2022 08:00;32.4;2 224.90;120;40;0.1125
19/10/2022 08:15;78.5;536.6;80;40;0.1129
19/10/2022 08:30;1 929.40;955.2;240;240;0.1133
19/10/2022 08:45;1 439.60;530.7;320;200;0.1126
19/10/2022 09:00;881.9;679.3;280;40;0.1153
19/10/2022 09:15;48.7;505.5;280;40;0.1197
19/10/2022 09:30;72.4;622.6;240;240;0.1238
19/10/2022 09:45;87.3;538;40;200;0.1221
19/10/2022 10:00;1 334.50;453.3;40;40;0.1182
19/10/2022 10:15;700.2;2 283.00;240;80;0.1151
19/10/2022 10:30;152;3 044.10;240;200;0.1125
19/10/2022 10:45;550.4;1 704.50;280;120;0.1088
19/10/2022 11:00;1 716.30;703.7;240;80;0.1062
19/10/2022 11:15;1 989.20;670.4;160;120;0.106
19/10/2022 11:30;3 502.20;298.3;200;200;0.1051
19/10/2022 11:45;1 302.30;182.7;240;80;0.104
19/10/2022 12:00;602.7;192.6;200;80;0.1008
19/10/2022 12:15;223;687.9;360;160;0.0993
19/10/2022 12:30;272.9;1 290.70;280;200;0.0988
19/10/2022 12:45;645.2;4 078.70;240;80;0.1014
19/10/2022 13:00;1 744.10;4 337.70;280;40;0.1024
19/10/2022 13:15;1 638.10;2 747.40;320;200;0.1016
19/10/2022 13:30;1 370.30;1 472.30;240;200;0.1026
19/10/2022 13:45;1 286.40;1 034.50;160;40;0.1042
19/10/2022 14:00;1 318.60;943.3;200;80;0.1065
19/10/2022 14:15;1 355.50;466.6;200;240;0.1085
19/10/2022 14:30;1 211.30;234.1;280;120;0.1133
19/10/2022 14:45;148.7;215.4;360;40;0.1192
19/10/2022 15:00;150.3;552;240;120;0.1252
19/10/2022 15:15;147.5;2 049.00;240;240;0.129
19/10/2022 15:30;200.3;418.2;160;40;0.1329
19/10/2022 15:45;138.1;231;120;40;0.1381
19/10/2022 16:00;153.5;247.3;120;240;0.1438
19/10/2022 16:15;79.4;170;160;160;0.1467
19/10/2022 16:30;135.3;105.7;240;40;0.1466
19/10/2022 16:45;79.9;178.4;280;80;0.1601
19/10/2022 17:00;55.6;459.1;240;240;0.1756
19/10/2022 17:15;49.3;585.1;160;80;0.1727
19/10/2022 17:30;107.5;546.7;40;40;0.1701
19/10/2022 17:45;172.6;480.9;80;160;0.168
19/10/2022 18:00;567.7;809.1;280;200;0.1628
19/10/2022 18:15;390.2;864.3;240;80;0.159
19/10/2022 18:30;448.2;1 063.10;240;120;0.1558
19/10/2022 18:45;1 383.90;1 110.30;160;880;0.1532
19/10/2022 19:00;2 235.50;1 115.20;80;320;0.1504
19/10/2022 19:15;2 003.80;1 160.40;120;280;0.146
19/10/2022 19:30;2 102.60;1 242.80;200;360;0.1425
19/10/2022 19:45;371.7;1 161.50;320;1 480.00;0.1412
19/10/2022 20:00;60.9;717.2;320;920;0.1327
19/10/2022 20:15;48.7;1 257.30;320;240;0.1272
19/10/2022 20:30;49.1;1 536.70;360;440;0.1225
19/10/2022 20:45;131.3;1 372.80;280;360;0.1175
19/10/2022 21:00;130;1 432.30;200;160;0.1065
19/10/2022 21:15;129.3;1 382.70;320;280;0.0991
19/10/2022 21:30;128.9;1 205.60;280;320;0.0942
19/10/2022 21:45;169.2;449.1;240;200;0.0875
19/10/2022 22:00;137.8;360;280;200;0.0861
19/10/2022 22:15;127.8;408.2;280;280;0.0802
19/10/2022 22:30;127.9;407.9;200;480;0.0784
19/10/2022 22:45;148.6;364.4;120;200;0.075
19/10/2022 23:00;87.8;433.5;80;320;0.0712
19/10/2022 23:15;19.2;254.9;160;320;0.0711
19/10/2022 23:30;21.3;165.1;240;320;0.0708
19/10/2022 23:45;19.4;80.7;240;160;0.0714
20/10/2022 00:00;75.4;101.4;280;160;0.0703
20/10/2022 00:15;19.4;155.2;80;280;0.0698
20/10/2022 00:30;19.4;64.7;40;320;0.0692
20/10/2022 00:45;20;116;120;160;0.0679
20/10/2022 01:00;82.9;111.2;280;160;0.0666
20/10/2022 01:15;19.7;67.2;280;280;0.0656
20/10/2022 01:30;19.8;152.4;200;320;0.0639
20/10/2022 01:45;19.7;64.6;160;120;0.0626
20/10/2022 02:00;72.6;137.9;80;200;0.0623
20/10/2022 02:15;22.3;255.2;120;320;0.0622
20/10/2022 02:30;20.1;297.1;240;320;0.063
20/10/2022 02:45;19.8;507.8;280;160;0.0635
20/10/2022 03:00;19.7;692.3;160;240;0.0646
20/10/2022 03:15;84.7;775.5;120;280;0.0651
20/10/2022 03:30;20.1;699.9;280;80;0.0679
20/10/2022 03:45;20.3;740.8;120;40;0.0701
20/10/2022 04:00;63.1;775.3;120;200;0.0762
20/10/2022 04:15;135.5;787.7;160;200;0.0811
20/10/2022 04:30;71.7;732.7;160;40;0.0881
20/10/2022 04:45;75.1;698.6;240;80;0.0942
20/10/2022 05:00;72.8;782.6;280;200;0.1003
20/10/2022 05:15;120.9;1 242.40;240;120;0.1083
20/10/2022 05:30;64.6;979.2;40;80;0.1162
20/10/2022 05:45;64.5;1 042.40;40;120;0.1173
20/10/2022 06:00;76.1;1 600.30;240;240;0.1207
20/10/2022 06:15;140.6;2 974.80;360;40;0.1215
20/10/2022 06:30;96.5;844.1;840;40;0.1217
20/10/2022 06:45;48.9;1 702.60;280;240;0.1194
20/10/2022 07:00;48.7;548.5;240;120;0.1199
20/10/2022 07:15;75.6;849.8;80;40;0.1196
20/10/2022 07:30;312.7;870.6;120;240;0.1187
20/10/2022 07:45;236.6;608.9;320;560;0.1167
20/10/2022 08:00;226.1;643.5;320;160;0.1164
20/10/2022 08:15;153.6;684.4;280;160;0.1159
20/10/2022 08:30;135.8;576;240;200;0.1163
20/10/2022 08:45;85.3;562.2;200;120;0.1154
20/10/2022 09:00;118.8;2 288.90;80;80;0.1173
20/10/2022 09:15;90.7;1 957.20;160;120;0.1214
20/10/2022 09:30;108.3;690;200;200;0.1257
20/10/2022 09:45;474.4;1 016.60;280;40;0.1245
20/10/2022 10:00;92.2;195.5;280;80;0.121
20/10/2022 10:15;171.5;93.7;160;240;0.1181
20/10/2022 10:30;342.9;854.3;200;80;0.1149
20/10/2022 10:45;266.7;2 330.20;240;40;0.1113
20/10/2022 11:00;239;284.2;120;200;0.1092
20/10/2022 11:15;367.2;341;120;200;0.1097
20/10/2022 11:30;584.8;441.2;280;40;0.1091
20/10/2022 11:45;289.6;575;280;80;0.1075
20/10/2022 12:00;107.7;3 344.70;240;200;0.1049
20/10/2022 12:15;103.9;3 606.40;280;120;0.1034
20/10/2022 12:30;164.3;1 984.40;320;40;0.1034
20/10/2022 12:45;81.3;782.8;240;160;0.1057
20/10/2022 13:00;79.2;576.8;240;200;0.1066
20/10/2022 13:15;72.7;224.3;280;40;0.1056
20/10/2022 13:30;74.9;88.2;120;80;0.1066
20/10/2022 13:45;55.3;131.8;240;240;0.1085
20/10/2022 14:00;101.6;182.4;240;80;0.11
20/10/2022 14:15;123.9;1 374.70;280;40;0.1114
20/10/2022 14:30;132.7;1 668.30;200;240;0.1157
20/10/2022 14:45;170.4;1 483.90;160;240;0.12
20/10/2022 15:00;136.6;1 369.90;160;160;0.1249
20/10/2022 15:15;137.4;1 052.80;240;240;0.128
20/10/2022 15:30;145.2;1 299.20;360;200;0.1304
20/10/2022 15:45;157.9;1 319.00;400;200;0.1353
20/10/2022 16:00;73.3;580.7;360;40;0.141
20/10/2022 16:15;145.9;620.4;240;80;0.1438
20/10/2022 16:30;292.3;568.8;80;200;0.1431
20/10/2022 16:45;269.3;503.6;200;160;0.1595
20/10/2022 17:00;230.7;189.6;280;40;0.1708
20/10/2022 17:15;677.3;152.4;240;120;0.1679
20/10/2022 17:30;2 348.40;241.1;280;240;0.165
20/10/2022 17:45;2 518.70;434.6;160;80;0.1625
20/10/2022 18:00;746.2;933.9;120;40;0.1573
20/10/2022 18:15;292.7;1 043.10;80;320;0.1536
20/10/2022 18:30;338.7;1 093.90;280;280;0.1507
20/10/2022 18:45;267.2;1 324.90;400;160;0.1481
20/10/2022 19:00;163.1;1 754.70;360;240;0.1452
20/10/2022 19:15;593;2 226.80;280;400;0.1409
20/10/2022 19:30;2 136.30;2 482.20;280;640;0.1383
20/10/2022 19:45;2 134.90;2 181.30;360;200;0.1376
20/10/2022 20:00;1 864.80;2 093.80;280;320;0.1293
20/10/2022 20:15;1 818.50;1 206.30;120;1 600.00;0.1247
20/10/2022 20:30;215.5;947.6;200;880;0.121
20/10/2022 20:45;170.3;735;200;320;0.1172
20/10/2022 21:00;139;702.4;280;400;0.1071
20/10/2022 21:15;104.5;646.9;280;320;0.1013
20/10/2022 21:30;861.5;678.4;280;160;0.0974
20/10/2022 21:45;120.4;641.3;200;360;0.0916
20/10/2022 22:00;559.2;705.6;40;280;0.0915
20/10/2022 22:15;45;736.9;120;160;0.0857
20/10/2022 22:30;81.4;925.6;240;200;0.0846
20/10/2022 22:45;19.5;681.8;280;320;0.0808
20/10/2022 23:00;19.4;640.9;240;160;0.077
20/10/2022 23:15;19.7;606.7;200;160;0.0764
20/10/2022 23:30;75.5;684.8;40;320;0.0758
20/10/2022 23:45;20.4;606.7;40;240;0.0755
21/10/2022 00:00;19.5;350.6;240;160;0.0739
21/10/2022 00:15;20.6;280.6;280;240;0.0729
21/10/2022 00:30;82.2;368.2;240;320;0.0721
21/10/2022 00:45;19.5;564.7;200;120;0.0709
21/10/2022 01:00;20.5;239.1;160;200;0.0692
21/10/2022 01:15;19.7;97.9;80;360;0.0677
21/10/2022 01:30;35.7;115.5;120;240;0.0652
21/10/2022 01:45;60;121.1;280;80;0.0637
21/10/2022 02:00;19.6;73.8;240;80;0.0631
21/10/2022 02:15;20.3;139.7;160;240;0.0625
21/10/2022 02:30;19.2;69;160;80;0.0625
21/10/2022 02:45;73.2;162.8;240;40;0.0626
21/10/2022 03:00;29.6;92.5;120;200;0.0626
21/10/2022 03:15;20.1;115.4;160;200;0.0621
21/10/2022 03:30;19.8;116.8;200;40;0.0634
21/10/2022 03:45;33.9;278.4;160;80;0.0641
21/10/2022 04:00;139.2;328.1;160;200;0.0666
21/10/2022 04:15;82.6;313.7;280;120;0.0679
21/10/2022 04:30;77.2;543.7;240;40;0.0698
21/10/2022 04:45;475.8;666.2;120;160;0.072
21/10/2022 05:00;206.2;739.8;40;200;0.0764
21/10/2022 05:15;110;639.9;160;40;0.0837
21/10/2022 05:30;109;708;240;80;0.0938
21/10/2022 05:45;94.4;681.4;240;240;0.1006
21/10/2022 06:00;113.1;669.7;320;80;0.1124
21/10/2022 06:15;151.7;760.2;160;80;0.12
21/10/2022 06:30;379.7;842.1;80;160;0.1263
21/10/2022 06:45;315.4;731.3;160;360;0.1286
21/10/2022 07:00;339.3;518.4;280;40;0.1331
21/10/2022 07:15;288.4;521.5;320;240;0.1368
21/10/2022 07:30;180;506;840;440;0.1383
21/10/2022 07:45;90.5;104.3;240;360;0.1382
21/10/2022 08:00;1 173.30;164.2;200;240;0.1399
21/10/2022 08:15;1 189.60;1 666.20;120;80;0.141
21/10/2022 08:30;1 463.30;1 886.90;160;200;0.1422
21/10/2022 08:45;973.9;899.9;360;200;0.1416
21/10/2022 09:00;270;3 610.40;280;80;0.1438
21/10/2022 09:15;318.1;683.8;280;40;0.1484
21/10/2022 09:30;325.8;592.2;240;200;0.1525
21/10/2022 09:45;389.8;506.1;200;200;0.1528
21/10/2022 10:00;224.6;538;160;40;0.151
21/10/2022 10:15;98.7;388;120;80;0.1497
21/10/2022 10:30;167.2;1 076.40;120;240;0.1474
21/10/2022 10:45;249.9;2 096.70;240;80;0.1443
21/10/2022 11:00;263.4;3 097.40;280;40;0.1416
21/10/2022 11:15;230.9;727.5;160;200;0.1413
21/10/2022 11:30;86.6;1 019.70;160;200;0.1389
21/10/2022 11:45;98.3;2 286.20;280;40;0.1374
21/10/2022 12:00;184.6;824.2;200;80;0.1339
21/10/2022 12:15;193.3;161.6;120;200;0.1309
21/10/2022 12:30;653.3;335.5;160;120;0.1293
21/10/2022 12:45;262.5;597.6;280;40;0.1314
21/10/2022 13:00;250.4;717.9;240;160;0.1314
21/10/2022 13:15;181;777.9;320;200;0.1291
21/10/2022 13:30;126.9;624.7;240;80;0.1287
21/10/2022 13:45;169.9;422.7;280;40;0.1288
21/10/2022 14:00;207.6;423.6;120;240;0.1282
21/10/2022 14:15;202.4;3 018.10;40;120;0.127
21/10/2022 14:30;156;3 348.20;200;80;0.129
21/10/2022 14:45;149.5;995.9;280;120;0.1305
21/10/2022 15:00;163.1;787;280;200;0.1341
21/10/2022 15:15;199.5;739.8;240;80;0.1366
21/10/2022 15:30;848.3;748.6;240;40;0.1386
21/10/2022 15:45;84.7;766.9;80;200;0.144
21/10/2022 16:00;141.5;724.4;0;160;0.1495
21/10/2022 16:15;263;815.7;240;40;0.1512
21/10/2022 16:30;638.2;792.7;280;160;0.1492
21/10/2022 16:45;249.4;710.9;360;240;0.1703
21/10/2022 17:00;213.7;744;240;120;0.1765
21/10/2022 17:15;667.5;477.8;200;40;0.1723
21/10/2022 17:30;337.4;207.7;120;240;0.1691
21/10/2022 17:45;331.9;262.9;80;200;0.1666
21/10/2022 18:00;406.1;532.9;200;40;0.1614
21/10/2022 18:15;322.8;665.2;320;200;0.1583
21/10/2022 18:30;206.8;861.2;360;240;0.155
21/10/2022 18:45;1 364.90;687;280;760;0.1512
21/10/2022 19:00;1 914.50;713.3;280;240;0.1465
21/10/2022 19:15;2 067.30;820.5;320;480;0.1416
21/10/2022 19:30;1 247.00;928.1;240;880;0.1388
21/10/2022 19:45;2 050.00;638.1;320;240;0.1373
21/10/2022 20:00;332.6;866.6;280;360;0.1268
21/10/2022 20:15;58.1;733.8;240;440;0.1202
21/10/2022 20:30;49.2;676.3;280;200;0.1165
21/10/2022 20:45;56.8;837.2;280;240;0.1132
21/10/2022 21:00;88.4;1 624.80;200;360;0.1038
21/10/2022 21:15;65.2;1 398.90;80;200;0.0988
21/10/2022 21:30;73.6;1 335.40;120;120;0.0973
21/10/2022 21:45;110;1 368.10;240;280;0.0923
21/10/2022 22:00;99.5;1 334.30;240;320;0.092
21/10/2022 22:15;45.9;695.2;280;200;0.0862
21/10/2022 22:30;19.2;370.1;240;120;0.0851
21/10/2022 22:45;67.3;424.9;120;440;0.0817
21/10/2022 23:00;18.8;368.9;40;280;0.0779
21/10/2022 23:15;20.1;423.1;80;280;0.0774
21/10/2022 23:30;19.7;373.9;280;320;0.0768
21/10/2022 23:45;75.2;402.2;280;320;0.0766
22/10/2022 00:00;18.8;94;240;240;0.0752
22/10/2022 00:15;19.6;123.7;200;120;0.0741
22/10/2022 00:30;42.6;119.7;160;280;0.0731
22/10/2022 00:45;44.2;94.8;40;280;0.0715
22/10/2022 01:00;19.6;127.6;120;240;0.0697
22/10/2022 01:15;18.5;91.1;280;120;0.0682
22/10/2022 01:30;50.2;115.2;240;280;0.0657
22/10/2022 01:45;44.2;116.7;200;240;0.0642
22/10/2022 02:00;19.9;105;160;80;0.0633
